序号,股票代码,股票简称,最新价,阶段涨跌幅,连续换手率,资金流入净额
1590,600127,金健米业,6.89,-0.43%,9.42%,-1143.46万
1591,2275,桂林三金,14.03,-0.43%,0.55%,-113.77万
1592,2219,新里程,2.31,-0.43%,12.94%,4365.59万
1593,589,贵州轮胎,4.56,-0.44%,2.87%,-86.01万
1594,603223,恒通股份,9.09,-0.44%,4.42%,-1159.38万
1595,603283,赛腾股份,50.28,-0.44%,10.54%,-490.29万
1596,600598,北大荒,15.98,-0.44%,3.30%,-7856.70万
1597,600211,西藏药业,41.0,-0.44%,1.27%,-392.46万
1598,600183,生益科技,72.23,-0.44%,6.73%,5.01亿
1599,910,大亚圣象,6.85,-0.44%,1.50%,-236.90万
1600,7,全新好,13.67,-0.44%,2.63%,556.30万
1601,688570,天玛智控,17.71,-0.45%,0.55%,-506.22万
1602,301068,大地海洋,35.7,-0.45%,6.93%,3103.71万
1603,688528,秦川物联,11.04,-0.45%,2.27%,-350.81万
1604,600269,赣粤高速,4.44,-0.45%,1.39%,-2024.90万
1605,300571,平治信息,35.15,-0.45%,27.80%,-3304.62万
1606,723,美锦能源,4.47,-0.45%,3.40%,-7052.05万
1607,688031,星环科技,136.03,-0.46%,11.83%,1.46亿
1608,688789,宏华数科,68.98,-0.46%,2.05%,-2689.80万
1609,2496,*ST辉丰,2.15,-0.46%,9.73%,-1247.42万
1610,301300,远翔新材,44.84,-0.47%,5.35%,-1605.65万
1611,300858,科拓生物,23.34,-0.47%,47.34%,1.30亿
1612,688286,敏芯股份,70.06,-0.47%,5.97%,619.47万
1613,300837,浙矿股份,36.2,-0.47%,6.04%,503.17万
1614,600968,海油发展,4.24,-0.47%,1.32%,-3295.18万
1615,300786,国林科技,14.94,-0.47%,7.26%,-24.66万
1616,688114,华大智造,47.44,-0.48%,2.04%,-700.39万
1617,601399,国机重装,4.18,-0.48%,6.48%,-2886.76万
1618,605020,永和股份,26.82,-0.48%,4.52%,-4805.90万
1619,603067,振华股份,37.12,-0.48%,9.03%,-1.74亿
1620,601222,林洋能源,6.16,-0.48%,3.46%,1725.69万
1621,601211,国泰海通,16.67,-0.48%,1.87%,-8205.91万
1622,600373,中文传媒,8.21,-0.48%,1.32%,-120.61万
1623,600369,西南证券,4.16,-0.48%,0.91%,-2274.24万
1624,2209,达意隆,16.72,-0.48%,13.63%,-379.69万
1625,301256,华融化学,14.23,-0.49%,6.41%,-1833.20万
1626,603093,南华期货,20.38,-0.49%,4.62%,-255.43万
1627,603533,掌阅科技,26.6,-0.49%,11.93%,-8017.85万
1628,300527,ST应急,8.18,-0.49%,2.14%,-1556.38万
1629,2524,光正眼科,4.06,-0.49%,5.57%,62.96万
1630,2292,奥飞娱乐,8.09,-0.49%,5.50%,-2975.96万
1631,828,东莞控股,10.13,-0.49%,1.09%,-1276.24万
1632,553,安道麦A,6.11,-0.49%,0.75%,-73.67万
1633,600918,中泰证券,5.97,-0.50%,1.16%,107.49万
1634,603303,得邦照明,15.98,-0.50%,2.30%,675.39万
1635,601375,中原证券,3.98,-0.50%,1.80%,-993.10万
1636,2758,浙农股份,9.78,-0.51%,2.56%,-134.87万
1637,301118,恒光股份,24.94,-0.52%,4.72%,-104.40万
1638,601398,工商银行,7.58,-0.52%,0.20%,-139.72万
1639,601018,宁波港,3.83,-0.52%,0.39%,-179.14万
1640,300587,天铁科技,5.77,-0.52%,8.16%,-2292.94万
1641,600769,祥龙电业,15.13,-0.53%,6.58%,-791.50万
1642,603990,麦迪科技,15.04,-0.53%,7.53%,-5037.22万
1643,603839,安正时尚,7.51,-0.53%,2.00%,490.14万
1644,603517,ST绝味,13.04,-0.53%,2.14%,735.95万
1645,603387,基蛋生物,9.35,-0.53%,6.09%,-2233.13万
1646,601969,海南矿业,11.17,-0.53%,2.17%,779.62万
1647,601318,中国平安,57.72,-0.53%,1.41%,-8.50亿
1648,600909,华安证券,5.59,-0.53%,2.22%,-743.67万
1649,300689,澄天伟业,51.1,-0.53%,6.10%,1315.69万
1650,2415,海康威视,33.55,-0.53%,1.19%,-1.49亿
1651,899,赣能股份,13.14,-0.53%,8.08%,-613.35万
1652,301176,逸豪新材,29.6,-0.54%,12.33%,-2805.74万
1653,2455,百川股份,11.1,-0.54%,45.89%,-7.53亿
1654,603071,物产环能,14.35,-0.55%,2.03%,-894.33万
1655,300818,耐普矿机,36.45,-0.55%,6.41%,-454.80万
1656,600861,北京人力,16.14,-0.55%,1.66%,-219.79万
1657,600366,宁波韵升,12.72,-0.55%,5.82%,-6210.63万
1658,2936,郑州银行,1.81,-0.55%,1.73%,-800.55万
1659,2581,ST未名,7.26,-0.55%,2.06%,-1163.64万
1660,776,广发证券,19.77,-0.55%,2.31%,-1.85亿
1661,300641,正丹股份,19.67,-0.56%,7.47%,-3672.07万
1662,2727,一心堂,12.43,-0.56%,2.90%,252.26万
1663,688349,三一重能,24.63,-0.57%,1.65%,-1173.83万
1664,301096,百诚医药,56.06,-0.57%,6.94%,1392.73万
1665,688367,工大高科,39.97,-0.57%,15.70%,-2545.03万
1666,688108,赛诺医疗,21.08,-0.57%,7.30%,4569.98万
1667,601901,方正证券,6.97,-0.57%,1.36%,-6660.15万
1668,2895,川恒股份,36.44,-0.57%,4.53%,-4931.03万
1669,2166,莱茵生物,8.71,-0.57%,3.79%,-107.78万
1670,1323,慕思股份,24.09,-0.58%,0.56%,-752.93万
1671,601658,邮储银行,5.18,-0.58%,0.34%,-2524.53万
1672,301156,美农生物,18.88,-0.58%,4.69%,-279.85万
1673,601688,华泰证券,18.85,-0.58%,3.31%,-1.58亿
1674,600248,陕建股份,3.42,-0.58%,0.71%,-1209.44万
1675,2956,西麦食品,27.63,-0.58%,2.10%,756.69万
1676,2674,兴业科技,13.83,-0.58%,2.06%,632.67万
1677,2518,科士达,48.02,-0.58%,4.57%,6318.12万
1678,1318,阳光乳业,13.54,-0.59%,2.31%,-410.93万
1679,603895,天永智能,28.86,-0.59%,5.91%,-354.68万
1680,603383,顶点软件,32.21,-0.59%,10.96%,-2650.81万
1681,601607,上海医药,16.91,-0.59%,0.58%,-913.92万
1682,300253,卫宁健康,8.36,-0.59%,11.61%,-7314.36万
1683,2760,凤形股份,21.77,-0.59%,18.33%,-1401.81万
1684,789,万年青,5.03,-0.59%,1.45%,-457.54万
1685,615,*ST美谷,3.38,-0.59%,1.98%,-1719.82万
1686,55,方大集团,3.38,-0.59%,2.47%,-373.28万
1687,603324,盛剑科技,26.31,-0.60%,8.38%,2166.32万
1688,301580,爱迪特,75.8,-0.60%,16.59%,-535.75万
1689,300667,必创科技,18.08,-0.60%,11.42%,-3540.66万
1690,300653,正海生物,18.29,-0.60%,2.91%,512.08万
1691,688371,菲沃泰,21.11,-0.61%,1.41%,-578.61万
1692,688128,中国电研,25.86,-0.61%,1.36%,-747.14万
1693,300022,吉峰科技,9.7,-0.61%,10.06%,-3356.57万
1694,2800,天顺股份,17.82,-0.61%,7.91%,-692.89万
1695,686,东北证券,8.2,-0.61%,1.88%,1012.69万
1696,3030,祖名股份,20.76,-0.62%,4.74%,-362.51万
1697,688065,凯赛生物,47.88,-0.62%,2.10%,-3332.97万
1698,2381,双箭股份,6.41,-0.62%,2.97%,-306.28万
1699,2133,广宇集团,3.23,-0.62%,3.45%,-590.77万
1700,301152,天力锂能,29.91,-0.63%,21.91%,-423.58万
1701,600449,宁夏建材,12.59,-0.63%,2.71%,694.46万
1702,2742,*ST三圣,4.7,-0.63%,1.99%,-661.57万
1703,300932,三友联众,14.06,-0.64%,10.71%,-1421.28万
1704,605098,行动教育,66.67,-0.64%,3.75%,-951.32万
1705,600365,ST通葡,3.09,-0.64%,2.26%,-549.23万
1706,600315,上海家化,20.07,-0.64%,1.58%,-2325.26万
1707,600155,华创云信,6.21,-0.64%,2.02%,-1195.27万
1708,2374,中锐股份,3.09,-0.64%,4.30%,-26.50万
1709,603235,天新药业,26.06,-0.65%,0.21%,-208.34万
1710,688600,皖仪科技,27.59,-0.65%,3.23%,258.35万
1711,300445,康斯特,21.53,-0.65%,6.73%,878.03万
1712,300324,旋极信息,4.59,-0.65%,7.11%,-3916.79万
1713,300146,汤臣倍健,10.65,-0.65%,2.07%,-2047.80万
1714,300110,华仁药业,3.06,-0.65%,4.39%,-1622.88万
1715,603409,汇通控股,41.93,-0.66%,10.14%,-417.57万
1716,301314,科瑞思,50.01,-0.66%,19.61%,1460.15万
1717,688206,概伦电子,33.19,-0.66%,1.72%,-358.09万
1718,600674,川投能源,15.07,-0.66%,1.28%,-1.28亿
1719,2114,罗平锌电,8.97,-0.66%,11.26%,-215.48万
1720,301297,富乐德,39.83,-0.67%,16.07%,1.16亿
1721,688182,灿勤科技,31.0,-0.67%,3.89%,-1625.52万
1722,688739,成大生物,23.72,-0.67%,0.83%,-313.40万
1723,605008,长鸿高科,11.8,-0.67%,0.58%,468.12万
1724,603102,百合股份,40.15,-0.67%,2.28%,0.94万
1725,601916,浙商银行,2.97,-0.67%,0.99%,-5190.39万
1726,600085,同仁堂,27.6,-0.68%,0.85%,-4745.85万
1727,2616,长青集团,5.83,-0.68%,6.56%,-1499.13万
1728,2476,宝莫股份,5.79,-0.69%,3.44%,-318.97万
1729,852,石化机械,7.18,-0.69%,5.08%,1438.05万
1730,31,大悦城,2.88,-0.69%,0.93%,-1304.31万
1731,301507,民生健康,14.16,-0.70%,6.23%,-1562.97万
1732,301381,赛维时代,21.28,-0.70%,4.61%,123.68万
1733,2926,华西证券,8.49,-0.70%,2.37%,-5231.51万
1734,603970,中农立华,12.57,-0.71%,1.61%,-545.53万
1735,603937,丽岛新材,12.55,-0.71%,8.48%,-278.57万
1736,601005,重庆钢铁,1.39,-0.71%,1.43%,-3845.00万
1737,600058,五矿发展,11.13,-0.71%,2.21%,-788.59万
1738,300621,维业股份,8.34,-0.71%,3.93%,489.70万
1739,998,隆平高科,9.73,-0.71%,3.81%,-4766.75万
1740,600984,建设机械,4.16,-0.72%,5.41%,-1897.18万
1741,300134,大富科技,11.03,-0.72%,6.13%,-38.32万
1742,601112,振石股份,20.26,-0.73%,20.84%,-1.09亿
1743,301049,超越科技,23.08,-0.73%,8.62%,1150.28万
1744,300326,ST凯利,6.79,-0.73%,2.71%,-1145.47万
1745,300199,翰宇药业,21.65,-0.73%,16.81%,-1231.24万
1746,936,华西股份,8.14,-0.73%,17.89%,-396.20万
1747,623,吉林敖东,17.67,-0.73%,1.91%,488.72万
1748,301235,华康洁净,52.2,-0.74%,36.19%,8027.14万
1749,3028,振邦智能,28.14,-0.74%,4.47%,-419.23万
1750,603080,新疆火炬,21.57,-0.74%,3.05%,-1296.91万
1751,600681,百川能源,4.02,-0.74%,3.08%,-1719.42万
1752,600386,北巴传媒,4.02,-0.74%,2.55%,-149.51万
1753,300369,绿盟科技,8.02,-0.74%,6.24%,-2524.02万
1754,1316,润贝航科,50.29,-0.75%,6.41%,-891.79万
1755,600610,中毅达,9.21,-0.75%,8.24%,-1930.04万
1756,601717,中创智领,19.89,-0.75%,1.96%,-1.07亿
1757,600853,龙建股份,3.96,-0.75%,3.98%,521.27万
1758,300008,天海防务,7.89,-0.75%,15.34%,-4387.14万
1759,600030,中信证券,26.1,-0.76%,2.87%,-7100.95万
1760,2646,天佑德酒,7.84,-0.76%,2.81%,-952.75万
1761,2062,宏润建设,9.02,-0.77%,8.88%,-99.09万
1762,755,山西高速,5.14,-0.77%,0.65%,-51.72万
1763,301295,美硕科技,45.63,-0.78%,39.62%,507.31万
1764,603800,洪田股份,48.64,-0.78%,8.98%,3114.12万
1765,600320,振华重工,5.1,-0.78%,3.06%,-5464.25万
1766,2048,宁波华翔,27.91,-0.78%,4.08%,-376.12万
1767,603207,小方制药,27.57,-0.79%,2.67%,-329.40万
1768,1259,利仁科技,31.32,-0.79%,3.93%,149.43万
1769,688729,屹唐股份,22.65,-0.79%,5.26%,109.70万
1770,688700,东威科技,62.85,-0.79%,9.96%,1.45亿
1771,300926,博俊科技,25.07,-0.79%,4.72%,-4134.16万
1772,2733,雄韬股份,29.96,-0.79%,19.26%,-3458.78万
1773,3025,思进智能,13.71,-0.80%,3.71%,-26.18万
1774,603260,合盛硅业,44.77,-0.80%,1.73%,-7193.19万
1775,601619,嘉泽新能,6.22,-0.80%,10.38%,-7542.55万
1776,600252,中恒集团,2.47,-0.80%,1.87%,-299.85万
1777,300506,ST名家汇,4.96,-0.80%,1.79%,-788.09万
1778,300198,ST纳川,2.49,-0.80%,3.12%,-1166.30万
1779,2872,ST天圣,4.96,-0.80%,2.47%,-210.96万
1780,605555,德昌股份,15.99,-0.81%,2.22%,1018.52万
1781,601166,兴业银行,18.27,-0.81%,1.19%,-14.87亿
1782,600512,腾达建设,2.44,-0.81%,5.61%,-55.69万
1783,600025,华能水电,9.76,-0.81%,0.31%,-2191.49万
1784,2734,利民股份,17.25,-0.81%,13.41%,-3446.64万
1785,301290,东星医疗,29.06,-0.82%,14.04%,-574.56万
1786,301166,优宁维,30.21,-0.82%,3.58%,-255.91万
1787,600033,福建高速,3.62,-0.82%,1.43%,-1966.65万
1788,717,中南股份,2.42,-0.82%,1.40%,-1334.91万
1789,688580,伟思医疗,60.46,-0.82%,3.99%,1166.75万
1790,1326,联域股份,53.75,-0.83%,7.35%,-300.53万
1791,603175,超颖电子,97.01,-0.83%,24.73%,2885.64万
1792,603661,恒林股份,31.16,-0.83%,1.32%,-221.02万
1793,600618,氯碱化工,13.09,-0.83%,4.64%,-1448.95万
1794,600533,栖霞建设,2.38,-0.83%,3.22%,-208.49万
1795,600169,ST太重,2.39,-0.83%,0.91%,-2396.97万
1796,301172,君逸数码,30.92,-0.83%,26.62%,2481.88万
1797,14,沙河股份,13.14,-0.83%,4.76%,-407.80万
1798,688488,艾迪药业,17.61,-0.84%,5.41%,1720.14万
1799,601377,兴业证券,5.91,-0.84%,1.65%,-7490.29万
1800,601326,秦港股份,3.54,-0.84%,1.11%,-1405.96万
1801,600611,大众交通,4.73,-0.84%,3.53%,599.14万
1802,600486,扬农化工,71.8,-0.84%,2.90%,-4030.91万
1803,600185,珠免集团,5.88,-0.84%,2.63%,-2368.90万
1804,300250,初灵信息,21.25,-0.84%,19.58%,-1913.17万
1805,300046,台基股份,31.81,-0.84%,6.54%,-543.88万
1806,600011,华能国际,6.96,-0.85%,2.64%,-4.96亿
1807,688589,力合微,22.09,-0.85%,4.55%,-608.18万
1808,688448,磁谷科技,63.45,-0.86%,3.53%,661.01万
1809,688380,中微半导,46.02,-0.86%,5.37%,-1.00亿
1810,603357,设计总院,8.11,-0.86%,2.07%,-655.56万
1811,601168,西部矿业,28.67,-0.86%,5.26%,-4.12亿
1812,2847,盐津铺子,54.4,-0.86%,3.03%,-1608.58万
1813,603270,金帝股份,26.21,-0.87%,9.40%,161.08万
1814,688153,唯捷创芯,34.21,-0.87%,2.46%,857.34万
1815,1219,青岛食品,14.85,-0.87%,3.26%,-316.12万
1816,600883,博闻科技,8.02,-0.87%,3.52%,-156.34万
1817,688111,金山办公,244.91,-0.87%,3.89%,704.42万
1818,603393,新天然气,33.13,-0.87%,4.99%,-2654.37万
1819,601186,中国铁建,6.83,-0.87%,0.89%,-1.63亿
1820,600739,辽宁成大,11.38,-0.87%,1.50%,230.46万
1821,600601,方正科技,11.36,-0.87%,11.05%,1196.64万
1822,688389,普门科技,12.54,-0.87%,2.23%,-1033.53万
1823,2597,金禾实业,22.91,-0.87%,2.79%,1584.54万
1824,603595,ST东尼,17.96,-0.88%,4.96%,-983.74万
1825,600639,浦东金桥,11.23,-0.88%,2.41%,-697.53万
1826,600548,深高速,9.06,-0.88%,0.52%,-1005.75万
1827,300073,当升科技,58.55,-0.88%,9.66%,-1.22亿
1828,2823,凯中精密,15.74,-0.88%,4.35%,-1558.91万
1829,2405,四维图新,9.02,-0.88%,4.76%,589.62万
1830,987,越秀资本,9.0,-0.88%,2.12%,-9364.34万
1831,600941,中国移动,95.8,-0.89%,2.26%,-1.63亿
1832,603288,海天味业,40.29,-0.89%,0.64%,-8390.52万
1833,300743,天地数码,18.85,-0.89%,7.93%,-1254.15万
1834,300473,德尔股份,34.45,-0.89%,7.30%,-1062.20万
1835,603790,雅运股份,23.0,-0.90%,3.17%,113.85万
1836,603338,浙江鼎力,49.57,-0.90%,1.60%,-5534.27万
1837,688196,卓越新能,58.21,-0.90%,2.69%,-1635.74万
1838,600004,白云机场,8.81,-0.90%,0.78%,-4292.92万
1839,601236,红塔证券,7.63,-0.91%,0.46%,74.88万
1840,2149,西部材料,60.77,-0.91%,45.69%,1624.50万
1841,733,振华科技,46.81,-0.91%,3.60%,-2657.32万
1842,603392,万泰生物,38.74,-0.92%,0.39%,-2869.03万
1843,600665,天地源,3.22,-0.92%,2.55%,-572.42万
1844,603519,立霸股份,14.04,-0.92%,3.55%,-1652.79万
1845,600926,杭州银行,17.22,-0.92%,1.05%,6106.52万
1846,600882,妙可蓝多,20.55,-0.92%,3.75%,-1590.76万
1847,600452,涪陵电力,11.82,-0.92%,5.61%,-2944.21万
1848,600332,白云山,22.55,-0.92%,1.24%,-9154.48万
1849,300476,胜宏科技,327.86,-0.92%,12.36%,5.44亿
1850,631,顺发恒能,3.22,-0.92%,1.85%,-526.30万
1851,605088,冠盛股份,36.27,-0.93%,6.84%,-54.23万
1852,603871,嘉友国际,13.89,-0.93%,2.07%,291.85万
1853,600635,大众公用,5.34,-0.93%,5.73%,-2890.22万
1854,600517,国网英大,6.36,-0.93%,0.96%,-2267.10万
1855,600480,凌云股份,10.6,-0.93%,9.35%,-7151.16万
1856,61,农产品,7.47,-0.93%,1.47%,-360.32万
1857,1391,国货航,5.27,-0.94%,1.74%,-3201.53万
1858,300810,中科海讯,33.64,-0.94%,8.41%,1738.23万
1859,601068,中铝国际,6.29,-0.94%,1.18%,-1345.09万
1860,600697,欧亚集团,11.62,-0.94%,3.78%,-697.67万
1861,300681,英搏尔,29.62,-0.94%,17.11%,2111.54万
1862,301313,凡拓数创,35.43,-0.95%,9.59%,1197.35万
1863,301175,中科环保,6.23,-0.95%,14.57%,-3874.57万
1864,600886,国投电力,13.54,-0.95%,0.73%,-8170.73万
1865,300037,新宙邦,62.28,-0.95%,9.53%,-1.06亿
1866,2805,丰元股份,17.78,-0.95%,15.03%,267.93万
1867,2753,永东股份,7.26,-0.95%,4.04%,-106.51万
1868,2004,华邦健康,5.21,-0.95%,4.99%,-336.77万
1869,605507,国邦医药,23.85,-0.96%,1.36%,135.48万
1870,301040,中环海陆,31.87,-0.96%,13.02%,-847.98万
1871,688363,华熙生物,42.22,-0.96%,1.30%,-1131.07万
1872,603167,渤海轮渡,9.26,-0.96%,2.48%,35.15万
1873,2206,海利得,6.2,-0.96%,2.57%,-1347.91万
1874,301045,天禄科技,41.69,-0.97%,8.92%,-2972.95万
1875,601598,中国外运,6.13,-0.97%,0.51%,-2011.62万
1876,2825,纳尔股份,10.23,-0.97%,13.66%,-1912.06万
1877,603170,宝立食品,13.14,-0.98%,1.23%,-806.41万
1878,301071,力量钻石,49.51,-0.98%,15.06%,-5483.02万
1879,688737,中自科技,29.45,-0.98%,4.35%,1264.20万
1880,603866,桃李面包,5.03,-0.98%,1.07%,-304.56万
1881,601333,广深铁路,3.03,-0.98%,1.55%,-457.78万
1882,600261,阳光照明,4.03,-0.98%,14.69%,-4661.60万
1883,300070,碧水源,4.03,-0.98%,1.86%,-3639.85万
1884,2656,*ST摩登,3.02,-0.98%,3.19%,-1104.52万
1885,2271,东方雨虹,15.16,-0.98%,4.70%,-8250.71万
1886,301039,中集车辆,9.07,-0.98%,1.39%,1082.91万
1887,36,华联控股,5.05,-0.98%,4.12%,-849.01万
1888,603995,甬金股份,18.07,-0.99%,1.83%,-908.05万
1889,1213,中铁特货,3.99,-0.99%,0.49%,-2159.10万
1890,603887,城地香江,15.93,-0.99%,10.99%,4153.17万
1891,2458,益生股份,11.01,-0.99%,7.89%,-3038.52万
1892,2237,恒邦股份,17.08,-0.99%,12.45%,1.64亿
1893,1,平安银行,10.97,-0.99%,0.83%,-6.93亿
1894,688391,钜泉科技,29.6,-1.00%,1.98%,97.57万
1895,301069,凯盛新材,21.85,-1.00%,5.58%,-5342.96万
1896,688787,海天瑞声,133.9,-1.00%,9.18%,-2504.08万
1897,603180,金牌家居,18.75,-1.00%,1.03%,-389.11万
1898,600900,长江电力,26.86,-1.00%,0.72%,-2.33亿
1899,600875,东方电气,41.59,-1.00%,11.94%,-6631.48万
1900,600718,东软集团,8.89,-1.00%,3.18%,-978.67万
1901,600229,城市传媒,5.97,-1.00%,0.91%,114.69万
1902,301072,中捷精工,22.57,-1.01%,5.48%,883.91万
1903,300847,中船汉光,15.71,-1.01%,4.50%,131.80万
1904,972,*ST中基,3.94,-1.01%,2.31%,-1064.25万
1905,301221,光庭信息,52.16,-1.02%,10.55%,-1655.02万
1906,603194,中力股份,33.12,-1.02%,1.72%,-259.35万
1907,601939,建设银行,9.75,-1.02%,1.50%,-1.46亿
1908,600339,中油工程,3.87,-1.02%,4.91%,-1980.71万
1909,603266,天龙股份,20.09,-1.03%,6.08%,-2394.55万
1910,601919,中远海控,14.47,-1.03%,1.06%,-4.17亿
1911,600403,大有能源,5.75,-1.03%,2.12%,1084.89万
1912,2783,凯龙股份,9.64,-1.03%,5.47%,-803.29万
1913,2778,中晟高科,20.19,-1.03%,6.47%,2436.36万
1914,2559,亚威股份,10.59,-1.03%,9.18%,-170.17万
1915,2436,兴森科技,27.92,-1.03%,22.20%,4012.90万
1916,600137,浪莎股份,22.75,-1.04%,8.79%,-1010.59万
1917,600863,华能蒙电,4.75,-1.04%,3.72%,-6347.40万
1918,600035,楚天高速,3.79,-1.04%,1.52%,-844.52万
1919,300831,派瑞股份,16.89,-1.05%,15.83%,-1289.19万
1920,600062,华润双鹤,17.94,-1.05%,1.62%,-7891.32万
1921,300617,安靠智电,61.2,-1.05%,17.07%,-15.70万
1922,2700,万憬能源,6.61,-1.05%,3.66%,-958.45万
1923,2069,獐子岛,3.77,-1.05%,3.74%,-82.31万
1924,2022,科华生物,5.68,-1.05%,2.24%,-281.98万
1925,300225,*ST金泰,6.56,-1.06%,14.59%,-4560.76万
1926,2923,润都股份,12.17,-1.06%,6.64%,-780.13万
1927,2820,桂发祥,10.29,-1.06%,4.15%,-293.77万
1928,2748,世龙实业,12.19,-1.06%,2.87%,-397.73万
1929,2372,伟星新材,10.31,-1.06%,0.88%,-2927.78万
1930,600326,西藏天路,9.21,-1.07%,3.35%,-5870.00万
1931,300578,会畅科技,21.22,-1.07%,8.49%,565.33万
1932,557,西部创业,4.63,-1.07%,0.95%,-418.84万
1933,401,金隅冀东,4.63,-1.07%,0.93%,-535.02万
1934,301418,协昌科技,39.21,-1.08%,10.84%,-676.76万
1935,603168,莎普爱思,6.39,-1.08%,3.75%,-67.86万
1936,600851,海欣股份,8.28,-1.08%,3.03%,-1656.83万
1937,600104,上汽集团,13.69,-1.08%,0.83%,-1.58亿
1938,300275,梅安森,10.99,-1.08%,3.68%,-1509.87万
1939,2802,洪汇新材,14.63,-1.08%,28.95%,-3993.59万
1940,2609,捷顺科技,8.23,-1.08%,3.59%,-796.93万
1941,1231,农心科技,23.5,-1.09%,7.92%,126.17万
1942,1308,康冠科技,19.95,-1.09%,0.85%,-555.36万
1943,600789,鲁抗医药,8.13,-1.09%,1.93%,-2590.21万
1944,600196,复星医药,25.35,-1.09%,1.80%,-1.81亿
1945,300209,行云科技,12.69,-1.09%,32.98%,1.08亿
1946,300166,东方国信,15.47,-1.09%,46.17%,1.51亿
1947,2154,报喜鸟,3.64,-1.09%,2.66%,-1312.99万
1948,860,顺鑫农业,12.66,-1.09%,1.87%,-730.87万
1949,697,ST炼石,10.0,-1.09%,2.01%,-898.46万
1950,688733,壹石通,28.88,-1.10%,4.12%,978.92万
1951,688733,壹石通,28.88,-1.10%,4.12%,978.92万
1952,1286,陕西能源,11.64,-1.10%,4.72%,-8997.10万
1953,601136,首创证券,16.11,-1.10%,0.58%,-2679.07万
1954,688593,新相微,31.38,-1.10%,5.71%,834.93万
1955,603823,百合花,16.15,-1.10%,3.00%,-1991.64万
1956,603429,*ST集友,9.87,-1.10%,1.90%,4.14万
1957,600887,伊利股份,25.28,-1.10%,1.50%,-2.76亿
1958,600506,统一股份,20.6,-1.10%,4.43%,-526.68万
1959,300455,航天智装,26.08,-1.10%,6.58%,-7966.55万
1960,2208,合肥城建,12.56,-1.10%,6.42%,-72.72万
1961,301,东方盛虹,12.53,-1.10%,1.03%,-6478.04万
1962,300950,德固特,21.42,-1.11%,6.99%,-2136.25万
1963,600871,石化油服,2.68,-1.11%,2.48%,-3960.97万
1964,2859,洁美科技,46.17,-1.11%,5.46%,-3652.82万
1965,783,长江证券,7.12,-1.11%,1.52%,-5644.23万
1966,21,深科技,28.53,-1.11%,9.95%,-1.22亿
1967,3042,中农联合,16.79,-1.12%,7.52%,-1477.81万
1968,300564,筑博设计,14.97,-1.12%,3.63%,-163.02万
1969,603227,雪峰科技,8.79,-1.12%,4.40%,-3843.37万
1970,601727,上海电气,7.95,-1.12%,2.22%,-2.02亿
1971,2910,庄园牧场,10.58,-1.12%,4.38%,-394.89万
1972,2600,领益智造,14.18,-1.12%,5.54%,1141.45万
1973,2033,丽江股份,10.57,-1.12%,39.66%,-2374.54万
1974,688057,金达莱,12.21,-1.13%,0.94%,-235.36万
1975,688551,科威尔,45.41,-1.13%,17.29%,1911.44万
1976,603767,中马传动,18.42,-1.13%,3.15%,131.27万
1977,688002,睿创微纳,133.28,-1.13%,3.86%,1121.97万
1978,603826,坤彩科技,34.1,-1.13%,5.00%,-6352.67万
1979,600648,外高桥,10.5,-1.13%,0.63%,-619.72万
1980,2819,东方中科,26.14,-1.13%,2.52%,-211.32万
1981,2511,中顺洁柔,8.76,-1.13%,3.34%,-1070.94万
1982,9,中国宝安,8.78,-1.13%,2.44%,-3089.83万
1983,301566,达利凯普,23.42,-1.14%,26.44%,-5048.32万
1984,688410,山外山,15.65,-1.14%,2.27%,421.84万
1985,300623,捷捷微电,28.63,-1.14%,7.48%,-3341.91万
1986,603418,友升股份,50.3,-1.14%,4.45%,-1220.64万
1987,300021,大禹节水,4.34,-1.14%,3.33%,-1175.22万
1988,2852,道道全,9.57,-1.14%,3.79%,-823.80万
1989,2352,顺丰控股,36.45,-1.14%,0.73%,-7095.63万
1990,2224,三力士,4.33,-1.14%,4.85%,-1235.40万
1991,603551,奥普科技,12.08,-1.15%,1.07%,350.49万
1992,603829,洛凯股份,27.58,-1.15%,8.14%,-2595.51万
1993,600868,梅雁吉祥,3.44,-1.15%,11.34%,-484.38万
1994,600653,申华控股,1.72,-1.15%,1.67%,-116.93万
1995,958,电投产融,6.02,-1.15%,1.66%,1193.83万
1996,600810,神马股份,8.51,-1.16%,3.50%,-1383.67万
1997,300451,创业慧康,4.26,-1.16%,4.06%,-1562.17万
1998,300179,四方达,27.25,-1.16%,32.73%,6936.95万
1999,2790,瑞尔特,7.64,-1.16%,5.09%,316.73万
2000,2441,众业达,9.36,-1.16%,4.37%,-96.25万
2001,2204,大连重工,6.82,-1.16%,2.83%,-3325.09万
2002,960,锡业股份,37.57,-1.16%,15.27%,-3.61亿
2003,868,安凯客车,4.27,-1.16%,1.90%,-620.58万
2004,1296,长江材料,25.36,-1.17%,6.79%,-307.81万
2005,600405,动力源,5.07,-1.17%,3.81%,-853.43万
2006,600157,永泰能源,1.69,-1.17%,6.40%,-1.59亿
