序号,股票代码,股票简称,最新价,阶段涨跌幅,连续换手率,资金流入净额
4136,2286,保龄宝,10.06,-1.08%,7.71%,-2401.54万
4137,603605,珀莱雅,61.6,-1.08%,2.14%,-7411.72万
4138,2936,郑州银行,1.83,-1.08%,2.76%,-3529.51万
4139,2420,毅昌科技,7.28,-1.09%,7.77%,-1777.95万
4140,603896,寿仙谷,17.28,-1.09%,2.81%,-1755.87万
4141,2419,天虹股份,5.44,-1.09%,4.82%,-5011.90万
4142,2027,分众传媒,6.35,-1.09%,2.91%,-1.28亿
4143,688543,国科军工,63.08,-1.10%,13.76%,-1.16亿
4144,600676,交运股份,8.09,-1.10%,4.45%,-4197.72万
4145,600098,广州发展,7.16,-1.10%,3.56%,-1.19亿
4146,600050,中国联通,4.49,-1.10%,1.92%,-4.16亿
4147,1206,依依股份,18.95,-1.10%,6.44%,-1644.66万
4148,2561,徐家汇,8.03,-1.11%,3.16%,-410.95万
4149,300844,山水比德,34.42,-1.12%,3.90%,-962.88万
4150,600157,永泰能源,1.77,-1.12%,9.65%,-5.96亿
4151,300193,佳士科技,8.84,-1.12%,5.51%,-2986.50万
4152,2551,尚荣医疗,3.53,-1.12%,6.17%,-1035.31万
4153,603585,苏利股份,19.19,-1.13%,10.55%,-4939.35万
4154,2880,卫光生物,25.45,-1.13%,2.03%,-2625.02万
4155,2206,海利得,6.12,-1.13%,4.61%,-1054.87万
4156,28,国药一致,24.52,-1.13%,2.87%,-9835.93万
4157,1367,海森药业,23.44,-1.14%,7.81%,-2155.70万
4158,600812,华北制药,5.21,-1.14%,1.69%,-3410.67万
4159,1231,农心科技,25.03,-1.15%,14.74%,-828.51万
4160,2468,申通快递,16.38,-1.15%,5.13%,-3717.43万
4161,600444,国机通用,17.03,-1.16%,7.95%,148.72万
4162,2212,天融信,7.66,-1.16%,11.86%,-4878.43万
4163,617,中油资本,9.38,-1.16%,3.39%,-4.14亿
4164,600721,百花医药,8.42,-1.17%,6.89%,-5952.68万
4165,600428,中远海特,8.48,-1.17%,6.02%,-1.46亿
4166,300486,东杰智能,22.87,-1.17%,6.96%,-6920.82万
4167,2773,康弘药业,24.59,-1.17%,2.63%,-3907.38万
4168,589,贵州轮胎,5.04,-1.18%,9.97%,-8769.46万
4169,603079,圣达生物,15.9,-1.18%,6.92%,-4159.08万
4170,600168,武汉控股,5.03,-1.18%,2.61%,-1365.26万
4171,655,金岭矿业,8.32,-1.19%,3.96%,-2519.23万
4172,603610,麒盛科技,16.5,-1.20%,6.31%,-2957.86万
4173,600600,青岛啤酒,62.45,-1.20%,3.30%,-3.20亿
4174,600386,北巴传媒,4.1,-1.20%,3.99%,-688.88万
4175,2923,润都股份,13.12,-1.20%,16.04%,-2334.79万
4176,2521,齐峰新材,8.23,-1.20%,4.47%,-1400.91万
4177,726,鲁泰A,6.56,-1.20%,4.44%,-4144.86万
4178,301267,华厦眼科,17.97,-1.21%,2.59%,-3816.27万
4179,688038,中科通达,21.24,-1.21%,10.65%,1254.36万
4180,600597,光明乳业,7.37,-1.21%,1.48%,-1817.81万
4181,600594,益佰制药,4.07,-1.21%,13.39%,-8405.42万
4182,300107,建新股份,7.34,-1.21%,12.23%,-4794.84万
4183,2251,步步高,4.09,-1.21%,6.89%,-1.30亿
4184,600908,无锡银行,5.69,-1.22%,2.76%,-2837.18万
4185,600582,天地科技,5.67,-1.22%,2.59%,-4940.66万
4186,301105,鸿铭股份,58.18,-1.22%,18.23%,1106.28万
4187,601963,重庆银行,10.48,-1.23%,1.71%,-478.37万
4188,301080,百普赛斯,44.93,-1.23%,6.64%,-3442.40万
4189,3038,鑫铂股份,14.49,-1.23%,8.78%,-2707.06万
4190,2714,牧原股份,44.07,-1.23%,3.48%,-1.78亿
4191,300501,海顺新材,13.7,-1.23%,23.13%,-3177.66万
4192,919,金陵药业,7.23,-1.23%,11.31%,-9173.84万
4193,1366,播恩集团,15.13,-1.24%,10.52%,-1636.79万
4194,601512,中新集团,10.37,-1.24%,3.87%,-3386.71万
4195,300705,九典制药,12.78,-1.24%,3.48%,-2550.51万
4196,688335,复洁科技,30.85,-1.25%,5.46%,-1533.00万
4197,603408,建霖家居,11.76,-1.26%,1.40%,-447.38万
4198,300070,碧水源,3.91,-1.26%,3.25%,-8482.58万
4199,2775,文科股份,3.92,-1.26%,6.31%,175.62万
4200,1286,陕西能源,11.68,-1.27%,5.26%,-3217.66万
4201,301056,森赫股份,13.95,-1.27%,6.20%,-207.82万
4202,688513,苑东生物,62.95,-1.27%,3.40%,1025.01万
4203,430,ST张家界,7.77,-1.27%,5.15%,-1116.90万
4204,601818,光大银行,3.12,-1.27%,1.15%,-3.08亿
4205,300279,和晶科技,7.78,-1.27%,12.58%,-5600.62万
4206,2531,天顺风能,11.69,-1.27%,9.07%,-8737.41万
4207,688709,成都华微,40.07,-1.28%,18.32%,8783.03万
4208,688056,莱伯泰科,36.18,-1.28%,5.23%,-2802.68万
4209,2718,友邦吊顶,69.55,-1.28%,7.11%,69.89万
4210,600282,南钢股份,5.35,-1.29%,2.50%,-3318.12万
4211,300756,金马游乐,53.0,-1.29%,7.54%,5100.15万
4212,2186,全聚德,10.68,-1.29%,4.97%,-392.76万
4213,762,西藏矿业,38.4,-1.29%,30.16%,-2.61亿
4214,2958,青农商行,3.03,-1.30%,2.71%,-7015.75万
4215,2900,哈三联,11.4,-1.30%,8.63%,-1959.71万
4216,2528,*ST英飞,4.55,-1.30%,9.38%,-2854.12万
4217,2084,海鸥住工,3.81,-1.30%,6.15%,-675.62万
4218,999,华润三九,25.72,-1.30%,2.36%,-3.06亿
4219,1,平安银行,11.37,-1.30%,1.70%,-2.99亿
4220,601187,厦门银行,7.55,-1.31%,2.11%,-1876.10万
4221,2818,富森美,12.07,-1.31%,16.06%,-3111.96万
4222,603501,豪威集团,100.26,-1.31%,9.93%,-7.35亿
4223,2393,力生制药,16.59,-1.31%,2.92%,-2005.86万
4224,2076,*ST星光,2.26,-1.31%,12.80%,-1497.44万
4225,603676,卫信康,10.46,-1.32%,1.43%,-22.59万
4226,300463,迈克生物,10.45,-1.32%,3.52%,-2303.14万
4227,601997,贵阳银行,5.95,-1.33%,4.03%,-1.10亿
4228,600820,隧道股份,5.95,-1.33%,2.15%,-6519.80万
4229,2826,易明医药,19.26,-1.33%,11.57%,-2261.93万
4230,300821,东岳硅材,15.43,-1.34%,18.52%,-3.61亿
4231,601999,出版传媒,7.35,-1.34%,4.71%,-2322.46万
4232,600150,中国船舶,40.61,-1.34%,8.02%,3.34亿
4233,600016,民生银行,3.69,-1.34%,1.47%,-6.24亿
4234,300575,中旗股份,6.61,-1.34%,12.21%,-1943.86万
4235,688136,科兴制药,25.54,-1.35%,9.75%,-3515.85万
4236,603535,嘉诚国际,8.01,-1.35%,3.86%,-371.19万
4237,600838,上海九百,9.47,-1.35%,5.47%,-1866.21万
4238,300527,ST应急,8.05,-1.35%,2.73%,-7525.15万
4239,2457,青龙管业,11.66,-1.35%,19.71%,-7921.38万
4240,601077,渝农商行,7.25,-1.36%,1.45%,5082.17万
4241,2327,富安娜,7.24,-1.36%,4.63%,274.51万
4242,688101,三达膜,21.64,-1.37%,9.81%,-4808.63万
4243,301046,能辉科技,24.25,-1.38%,7.65%,-4301.12万
4244,603288,海天味业,38.73,-1.38%,1.14%,-3.86亿
4245,600298,安琪酵母,37.9,-1.38%,3.02%,-1.20亿
4246,601127,赛力斯,89.19,-1.39%,4.17%,-3.01亿
4247,603866,桃李面包,4.98,-1.39%,2.03%,-3532.26万
4248,603700,宁水集团,12.74,-1.39%,7.61%,-2179.55万
4249,913,钱江摩托,13.44,-1.39%,3.74%,-7242.40万
4250,153,丰原药业,6.38,-1.39%,6.46%,-1792.86万
4251,688177,百奥泰,20.4,-1.40%,2.06%,-977.82万
4252,600981,苏豪汇鸿,2.82,-1.40%,2.59%,-2469.89万
4253,605178,时空科技,67.91,-1.41%,10.55%,-9144.84万
4254,605368,蓝天燃气,7.68,-1.41%,1.69%,-2814.94万
4255,601326,秦港股份,3.49,-1.41%,1.30%,-4094.60万
4256,300584,海辰药业,42.71,-1.41%,12.21%,-2828.07万
4257,300573,兴齐眼药,69.37,-1.41%,8.51%,-1.40亿
4258,2869,金溢科技,20.99,-1.41%,5.04%,-4017.51万
4259,2612,朗姿股份,16.12,-1.41%,8.33%,-6390.49万
4260,301138,华研精机,33.4,-1.42%,7.21%,-2535.23万
4261,300783,三只松鼠,19.42,-1.42%,7.38%,-4335.55万
4262,429,粤高速A,12.47,-1.42%,1.64%,-237.61万
4263,601921,浙版传媒,7.6,-1.43%,1.28%,-3406.32万
4264,601998,中信银行,8.28,-1.43%,0.52%,3399.73万
4265,603439,三力制药,11.02,-1.43%,2.02%,-991.91万
4266,600036,招商银行,37.95,-1.43%,1.64%,-31.56亿
4267,300119,瑞普生物,17.88,-1.43%,3.48%,-4143.66万
4268,651,格力电器,39.89,-1.43%,3.29%,-2.65亿
4269,603529,爱玛科技,23.19,-1.44%,2.92%,-1.06亿
4270,301469,恒达新材,36.18,-1.44%,13.73%,1432.79万
4271,895,双汇发展,27.22,-1.45%,1.11%,-2982.77万
4272,300685,艾德生物,20.21,-1.46%,6.30%,-9497.13万
4273,301551,无线传媒,28.16,-1.47%,12.48%,-4119.73万
4274,2586,ST围海,4.69,-1.47%,1.75%,-1779.11万
4275,2495,佳隆股份,2.69,-1.47%,11.71%,-522.85万
4276,792,盐湖股份,38.92,-1.47%,10.89%,12.52亿
4277,603630,拉芳家化,16.62,-1.48%,5.19%,-652.58万
4278,603348,文灿股份,18.59,-1.48%,2.08%,-2463.76万
4279,300389,艾比森,16.6,-1.48%,17.27%,-6855.89万
4280,603198,迎驾贡酒,38.26,-1.49%,2.47%,-7436.39万
4281,601966,玲珑轮胎,13.2,-1.49%,2.41%,-9870.17万
4282,688036,传音控股,57.57,-1.49%,3.75%,-3.33亿
4283,600611,大众交通,4.62,-1.49%,4.70%,-3184.97万
4284,300181,佐力药业,15.19,-1.49%,5.27%,-1.17亿
4285,2381,双箭股份,6.63,-1.49%,7.19%,780.77万
4286,565,渝三峡A,7.92,-1.49%,10.24%,-4704.67万
4287,600408,安泰集团,3.29,-1.50%,14.70%,-4519.68万
4288,600702,舍得酒业,44.09,-1.50%,4.02%,-9196.12万
4289,2875,安奈儿,24.26,-1.50%,23.24%,-6120.35万
4290,601121,宝地矿业,7.84,-1.51%,4.71%,-2257.28万
4291,301061,匠心家居,64.0,-1.51%,14.79%,-2119.59万
4292,603697,有友食品,10.36,-1.52%,4.70%,-1499.63万
4293,600073,光明肉业,5.83,-1.52%,2.08%,-2575.18万
4294,2483,润邦股份,6.45,-1.53%,3.64%,-3438.70万
4295,2385,大北农,3.85,-1.53%,5.20%,-1.57亿
4296,600348,华阳股份,10.2,-1.54%,4.87%,-1.07亿
4297,300582,英飞特,15.32,-1.54%,22.18%,-6035.18万
4298,2069,獐子岛,3.84,-1.54%,5.15%,-821.32万
4299,301257,普蕊斯,53.18,-1.55%,9.50%,-98.18万
4300,301065,本立科技,24.11,-1.55%,7.07%,77.59万
4301,2942,新农股份,19.7,-1.55%,5.35%,-922.62万
4302,603235,天新药业,25.94,-1.56%,0.52%,-1502.94万
4303,2262,恩华药业,22.06,-1.56%,4.01%,-1.68亿
4304,605050,福然德,12.62,-1.56%,2.92%,-4544.85万
4305,2215,诺普信,10.76,-1.56%,7.80%,-5225.16万
4306,601933,永辉超市,3.76,-1.57%,3.75%,-2.55亿
4307,300157,新锦动力,5.63,-1.57%,14.29%,-4514.31万
4308,2672,东江环保,4.39,-1.57%,2.65%,-743.80万
4309,2614,奥佳华,5.66,-1.57%,9.56%,-2929.83万
4310,635,英力特,8.12,-1.58%,4.58%,-1300.53万
4311,601018,宁波港,3.73,-1.58%,1.13%,-9127.43万
4312,600983,惠而浦,9.33,-1.58%,1.80%,-3673.07万
4313,600535,天士力,14.95,-1.58%,2.23%,1027.08万
4314,513,丽珠集团,32.31,-1.58%,3.42%,-2.32亿
4315,301239,普瑞眼科,44.48,-1.59%,9.91%,-864.68万
4316,300818,耐普矿机,32.74,-1.59%,9.02%,-1250.85万
4317,601002,晋亿实业,6.17,-1.59%,10.96%,-1.02亿
4318,600834,申通地铁,8.07,-1.59%,2.51%,-1377.32万
4319,2284,亚太股份,13.01,-1.59%,13.39%,-7384.07万
4320,688648,中邮科技,49.79,-1.60%,10.65%,-5902.15万
4321,603612,索通发展,25.21,-1.60%,7.13%,-1.58亿
4322,300791,仙乐健康,19.12,-1.60%,1.89%,-1612.04万
4323,600864,哈投股份,6.15,-1.60%,7.93%,-8500.72万
4324,1220,世盟股份,39.01,-1.61%,25.46%,-4651.94万
4325,600928,西安银行,3.66,-1.61%,1.71%,-2874.44万
4326,2367,康力电梯,6.13,-1.61%,4.02%,-5416.24万
4327,600173,卧龙新能,7.27,-1.62%,3.95%,-1877.19万
4328,300484,蓝海华腾,16.37,-1.62%,7.88%,-1320.25万
4329,2234,民和股份,8.51,-1.62%,5.26%,-2065.81万
4330,603898,好莱客,13.26,-1.63%,4.62%,-761.68万
4331,301303,真兰仪表,15.12,-1.63%,10.91%,-2291.28万
4332,603773,沃格光电,68.6,-1.63%,43.37%,-4.25亿
4333,600382,广东明珠,8.43,-1.63%,6.84%,-3890.36万
4334,300289,利德曼,6.65,-1.63%,3.21%,-2685.81万
4335,2211,ST宏达,3.61,-1.63%,8.31%,-2518.43万
4336,605289,罗曼股份,151.0,-1.64%,15.16%,-1.61亿
4337,603080,新疆火炬,21.58,-1.64%,5.35%,-1213.21万
4338,600694,大商股份,17.95,-1.64%,3.55%,-1824.44万
4339,600285,羚锐制药,22.19,-1.64%,4.69%,4897.94万
4340,300363,博腾股份,20.93,-1.64%,8.82%,-6893.36万
4341,2911,佛燃能源,12.01,-1.64%,1.97%,-4162.22万
4342,688075,安旭生物,36.96,-1.65%,1.43%,-1168.20万
4343,603948,建业股份,27.5,-1.65%,3.27%,-2373.03万
4344,25,特力A,16.12,-1.65%,4.97%,-6143.90万
4345,301015,百洋医药,24.92,-1.66%,4.45%,-6790.40万
4346,301528,多浦乐,73.58,-1.67%,10.14%,-100.50万
4347,688203,海正生材,13.57,-1.67%,7.29%,-409.02万
4348,600919,江苏银行,11.21,-1.67%,1.42%,-2.24亿
4349,600987,航民股份,7.04,-1.68%,2.95%,-3755.75万
4350,600787,中储股份,5.26,-1.68%,2.65%,-9298.81万
4351,600136,ST明诚,1.76,-1.68%,2.59%,-3619.74万
4352,2330,得利斯,4.69,-1.68%,5.25%,-2186.65万
4353,19,深粮控股,7.62,-1.68%,14.03%,-4254.07万
4354,600665,天地源,3.48,-1.69%,5.09%,-1897.46万
4355,601518,吉林高速,2.91,-1.69%,2.81%,-3461.97万
4356,300733,西菱动力,19.76,-1.69%,24.20%,1662.13万
4357,2486,嘉麟杰,2.91,-1.69%,16.65%,-93.36万
4358,600128,苏豪弘业,10.43,-1.70%,6.61%,-1963.56万
4359,2180,奔图科技,18.5,-1.70%,5.08%,-1.31亿
4360,2973,侨银股份,12.62,-1.71%,3.75%,-1876.10万
4361,600858,银座股份,5.7,-1.72%,5.06%,-974.57万
4362,603055,台华新材,9.14,-1.72%,2.55%,-1051.04万
4363,2598,ST章鼓,8.01,-1.72%,7.12%,-3852.93万
4364,2110,三钢闽光,3.43,-1.72%,2.59%,-4189.43万
4365,601988,中国银行,5.69,-1.73%,0.33%,-1.51亿
4366,603049,中策橡胶,48.52,-1.74%,7.53%,-9087.60万
4367,2697,红旗连锁,5.09,-1.74%,5.78%,-8085.74万
4368,2507,涪陵榨菜,12.46,-1.74%,2.73%,-9051.48万
4369,605118,力鼎光电,48.42,-1.75%,3.81%,1543.76万
4370,603856,东宏股份,12.93,-1.75%,7.06%,-3867.09万
4371,600682,南京新百,6.72,-1.75%,3.36%,-3245.36万
4372,600559,老白干酒,13.51,-1.75%,3.36%,-4862.84万
4373,989,九芝堂,9.57,-1.75%,6.74%,-7442.00万
4374,601992,金隅集团,1.67,-1.76%,3.30%,-1613.09万
4375,2674,兴业科技,13.43,-1.76%,3.89%,-452.45万
4376,2133,广宇集团,3.34,-1.76%,9.77%,-790.48万
4377,3010,若羽臣,30.34,-1.78%,16.32%,-1.02亿
4378,600662,外服控股,4.98,-1.78%,2.61%,-3058.41万
4379,300664,鹏鹞环保,5.53,-1.78%,6.09%,-5260.13万
4380,603385,惠达卫浴,6.6,-1.79%,5.15%,273.13万
4381,600572,康恩贝,4.39,-1.79%,6.87%,-2.35亿
4382,600422,昆药集团,9.33,-1.79%,3.32%,-4080.93万
4383,600160,巨化股份,36.16,-1.79%,4.35%,-5.96亿
4384,300009,安科生物,8.79,-1.79%,4.15%,-8098.38万
4385,601880,辽港股份,1.64,-1.80%,2.03%,1554.12万
4386,2333,罗普斯金,5.46,-1.80%,5.95%,-2605.37万
4387,820,*ST节能,3.8,-1.81%,20.54%,-1202.96万
4388,601965,中国汽研,15.75,-1.81%,2.57%,-6579.09万
4389,603759,海天股份,9.15,-1.82%,3.50%,-2176.60万
4390,603035,常熟汽饰,13.46,-1.82%,3.92%,-5152.16万
4391,601816,京沪高铁,4.85,-1.82%,0.92%,-7.09亿
4392,300471,厚普股份,11.85,-1.82%,7.71%,-3197.36万
4393,300121,阳谷华泰,12.42,-1.82%,6.76%,-5048.41万
4394,1368,通达创智,30.01,-1.83%,6.04%,1142.60万
4395,603036,如通股份,17.13,-1.83%,6.78%,-1732.04万
4396,600191,华资实业,12.86,-1.83%,6.48%,-2337.97万
4397,2172,澳洋健康,3.76,-1.83%,7.55%,-3008.92万
4398,89,深圳机场,6.98,-1.83%,2.15%,-4230.95万
4399,603608,天创时尚,12.77,-1.84%,12.34%,-3790.79万
4400,603033,三维股份,11.2,-1.84%,2.16%,-3073.69万
4401,601800,中国交建,6.94,-1.84%,1.69%,-3.41亿
4402,600846,同济科技,12.82,-1.84%,2.53%,677.96万
4403,600729,重庆百货,21.38,-1.84%,4.73%,-2636.58万
4404,2318,久立特材,29.9,-1.84%,3.97%,-5169.83万
4405,333,美的集团,79.81,-1.84%,1.59%,-3139.90万
4406,695,滨海能源,15.37,-1.85%,17.09%,-2683.20万
4407,603528,多伦科技,7.97,-1.85%,6.08%,-329.22万
4408,600903,贵州燃气,6.38,-1.85%,2.50%,-3522.39万
4409,603092,德力佳,74.84,-1.86%,24.36%,-5841.44万
4410,603132,金徽股份,19.5,-1.86%,1.98%,-1265.80万
4411,688779,五矿新能,11.06,-1.86%,9.18%,-1.16亿
4412,605318,法狮龙,96.33,-1.86%,8.50%,-7499.88万
4413,300673,佩蒂股份,15.85,-1.86%,5.58%,-671.71万
4414,300419,ST浩丰,6.86,-1.86%,11.87%,-5299.11万
4415,300247,融捷健康,4.22,-1.86%,4.95%,-3561.96万
4416,2583,海能达,10.04,-1.86%,6.55%,-1.13亿
4417,548,湖南投资,5.26,-1.87%,5.17%,-1275.35万
4418,1333,光华股份,23.43,-1.88%,14.74%,573.85万
4419,2564,天沃科技,6.28,-1.88%,6.74%,-3413.72万
4420,973,佛塑科技,20.89,-1.88%,28.42%,-3.48亿
4421,603500,祥和实业,10.37,-1.89%,5.84%,-4548.30万
4422,600894,广日股份,9.35,-1.89%,4.44%,-1028.80万
4423,504,*ST生物,9.31,-1.90%,5.73%,-1415.05万
4424,688238,和元生物,6.7,-1.90%,3.89%,-2667.94万
4425,931,中关村,4.65,-1.90%,4.60%,-1792.13万
4426,603377,ST东时,3.59,-1.91%,2.24%,-2091.44万
4427,601083,锦江航运,12.27,-1.92%,16.97%,-2526.63万
4428,300294,博雅生物,17.38,-1.92%,2.88%,-5764.94万
4429,688089,嘉必优,15.75,-1.93%,7.61%,619.10万
4430,2739,儒意电影,9.66,-1.93%,7.20%,-1.23亿
4431,1328,登康口腔,32.18,-1.95%,3.31%,-771.33万
4432,601677,明泰铝业,17.58,-1.95%,9.21%,-1.96亿
4433,300637,扬帆新材,11.06,-1.95%,11.56%,-1933.21万
4434,300318,博晖创新,5.52,-1.95%,2.02%,-2049.16万
4435,600012,皖通高速,15.5,-1.96%,1.14%,-1392.05万
4436,2037,保利联合,8.49,-1.96%,7.19%,-1334.37万
4437,1301,尚太科技,82.66,-1.97%,11.83%,-6463.70万
4438,605166,聚合顺,11.47,-1.97%,8.59%,-256.98万
4439,600515,海南机场,3.48,-1.97%,4.10%,-4232.32万
4440,2391,长青股份,6.47,-1.97%,6.84%,-2139.18万
4441,525,红太阳,5.46,-1.97%,8.43%,-8512.44万
4442,14,沙河股份,12.94,-1.97%,9.81%,-4132.38万
4443,301158,德石股份,26.3,-1.98%,16.72%,-3719.17万
4444,603883,老百姓,13.83,-1.98%,2.79%,-7415.08万
4445,600138,中青旅,8.93,-1.98%,3.75%,-7273.23万
4446,600212,绿能慧充,7.34,-2.00%,11.49%,-2931.94万
4447,300485,赛升药业,10.78,-2.00%,7.42%,-5303.48万
4448,601825,沪农商行,8.76,-2.01%,1.13%,3901.21万
4449,601665,齐鲁银行,6.33,-2.01%,2.49%,3713.83万
4450,600685,中船防务,31.71,-2.01%,9.93%,-3.49亿
4451,601919,中远海控,14.07,-2.02%,2.56%,-9.03亿
4452,600287,苏豪时尚,5.81,-2.02%,4.10%,-126.18万
4453,300264,佳创视讯,8.71,-2.02%,22.55%,-6344.69万
4454,300207,欣旺达,27.19,-2.02%,13.03%,-6.55亿
4455,300037,新宙邦,69.5,-2.02%,21.11%,-8.36亿
4456,603059,倍加洁,34.58,-2.04%,5.70%,-1181.24万
4457,2455,百川股份,10.56,-2.04%,28.17%,-1.79亿
4458,2204,大连重工,6.73,-2.04%,5.33%,-2.01亿
4459,523,红棉股份,3.36,-2.04%,4.36%,-4704.18万
4460,300891,惠云钛业,8.58,-2.05%,5.79%,-1617.55万
4461,600579,中化装备,7.66,-2.05%,4.55%,-683.30万
4462,601528,瑞丰银行,5.22,-2.06%,3.51%,-7690.36万
4463,600429,三元股份,5.71,-2.06%,5.64%,-117.11万
4464,2732,燕塘乳业,16.15,-2.06%,4.06%,-1053.58万
4465,709,河钢股份,2.38,-2.06%,5.50%,-1626.60万
4466,603733,仙鹤股份,22.2,-2.07%,1.67%,-2386.84万
4467,600738,丽尚国潮,4.72,-2.07%,4.72%,205.77万
4468,2427,尤夫股份,5.69,-2.07%,6.57%,-3774.42万
4469,301305,朗坤科技,26.32,-2.08%,13.00%,-2660.11万
4470,601117,中国化学,8.48,-2.08%,5.59%,-4.05亿
4471,788,北大医药,6.12,-2.08%,12.59%,-7342.12万
4472,301300,远翔新材,41.9,-2.10%,13.74%,-1731.31万
4473,605298,必得科技,57.95,-2.11%,3.22%,-650.33万
4474,600038,中直股份,31.04,-2.11%,4.05%,-2.03亿
4475,2145,钛能化学,4.63,-2.11%,4.91%,-1.15亿
4476,603325,博隆技术,63.72,-2.12%,7.68%,-2145.82万
4477,688366,昊海生科,38.84,-2.12%,0.90%,-1887.53万
4478,603858,步长制药,16.16,-2.12%,1.64%,-3539.29万
4479,688133,泰坦科技,22.54,-2.13%,8.38%,1338.63万
4480,300858,科拓生物,17.9,-2.13%,23.44%,-9440.46万
4481,600461,洪城环境,10.1,-2.13%,2.92%,935.60万
4482,301078,孩子王,8.67,-2.14%,5.87%,-1.57亿
4483,601658,邮储银行,5.04,-2.14%,0.60%,-3.92亿
4484,300073,当升科技,63.58,-2.14%,16.55%,-3.82亿
4485,600519,贵州茅台,1371.05,-2.15%,1.13%,-29.58亿
4486,600161,天坛生物,14.14,-2.15%,1.45%,-9135.31万
4487,300653,正海生物,18.22,-2.15%,3.02%,-2375.88万
4488,2589,瑞康医药,3.18,-2.15%,10.16%,-9466.18万
4489,1238,浙江正特,47.69,-2.17%,1.31%,-117.38万
4490,688443,智翔金泰,30.13,-2.18%,11.58%,-1341.97万
4491,3006,百亚股份,18.4,-2.18%,3.78%,-3102.35万
4492,600616,金枫酒业,4.93,-2.18%,4.36%,-1559.79万
4493,600529,山东药玻,18.4,-2.18%,3.21%,-6841.64万
4494,600482,中国动力,39.0,-2.18%,7.34%,-2.35亿
4495,600196,复星医药,24.73,-2.18%,3.39%,-3.19亿
4496,2675,东诚药业,13.03,-2.18%,4.88%,-5227.82万
4497,300338,*ST开元,3.58,-2.19%,6.46%,-1259.90万
4498,421,南京公用,6.26,-2.19%,5.29%,-2471.82万
4499,603909,建发合诚,12.01,-2.20%,5.30%,21.17万
4500,603669,灵康药业,4.45,-2.20%,5.45%,-1580.06万
4501,600593,大连圣亚,33.59,-2.21%,7.84%,-4968.98万
4502,600720,中交设计,6.65,-2.21%,2.45%,-3249.21万
4503,600613,神奇制药,5.74,-2.21%,7.44%,-3084.13万
4504,2549,凯美特气,19.89,-2.21%,22.49%,-3.60亿
4505,2233,塔牌集团,8.87,-2.21%,4.40%,-177.54万
4506,2779,中坚科技,73.98,-2.21%,13.07%,6234.56万
4507,688288,鸿泉技术,24.19,-2.22%,9.77%,-1179.40万
4508,600323,瀚蓝环境,31.75,-2.22%,2.64%,-2931.91万
4509,300110,华仁药业,3.08,-2.22%,6.87%,-5685.25万
4510,2294,信立泰,50.75,-2.22%,3.26%,-2.93亿
4511,2038,双鹭药业,6.6,-2.22%,15.32%,-669.06万
4512,2344,海宁皮城,4.38,-2.23%,3.42%,-2997.88万
4513,600935,华塑股份,2.62,-2.24%,2.66%,-4779.81万
4514,603595,ST东尼,18.16,-2.26%,5.71%,-1654.98万
4515,2216,三全食品,14.25,-2.26%,5.45%,-39.26万
4516,2088,鲁阳节能,9.93,-2.26%,2.66%,-1211.71万
4517,601567,三星电气,20.27,-2.27%,5.64%,-1.34亿
4518,600365,ST通葡,3.01,-2.27%,4.12%,-1830.37万
4519,300497,富祥药业,19.38,-2.27%,35.57%,-1.10亿
4520,605378,野马电池,20.12,-2.28%,2.30%,-1962.81万
4521,600066,宇通客车,35.1,-2.28%,2.67%,2599.83万
4522,603456,九洲药业,13.64,-2.29%,6.14%,-1.51亿
4523,1335,信凯科技,46.67,-2.30%,18.49%,915.24万
4524,605338,巴比食品,22.92,-2.30%,3.01%,-3670.01万
4525,603330,天洋新材,7.23,-2.30%,6.48%,-1114.23万
4526,600508,上海能源,13.58,-2.30%,4.05%,-3143.86万
4527,2907,华森制药,13.61,-2.30%,2.55%,-3200.10万
4528,600518,康美药业,1.69,-2.31%,2.88%,-2.45亿
4529,2304,洋河股份,48.63,-2.31%,1.21%,-2.20亿
4530,545,金浦钛业,2.96,-2.31%,13.44%,-6241.27万
4531,301498,乖宝宠物,54.8,-2.32%,11.63%,-5859.18万
4532,603970,中农立华,13.05,-2.32%,3.11%,-283.64万
4533,300534,陇神戎发,9.25,-2.32%,7.60%,-1736.34万
4534,603855,华荣股份,18.48,-2.33%,3.05%,-4413.64万
4535,600127,金健米业,6.7,-2.33%,9.41%,-9990.85万
4536,2060,广东建工,3.78,-2.33%,7.85%,-4924.26万
4537,300173,ST福能,4.18,-2.34%,5.04%,-5273.97万
4538,600817,宇通重工,11.66,-2.35%,3.71%,-2376.51万
4539,601595,上海电影,23.72,-2.35%,3.02%,-4657.77万
4540,959,首钢股份,4.58,-2.35%,1.40%,-3912.24万
4541,1203,大中矿业,50.09,-2.36%,10.11%,-1.58亿
4542,688639,华恒生物,27.56,-2.37%,5.47%,-5775.87万
4543,601166,兴业银行,17.75,-2.37%,1.77%,-12.38亿
4544,600771,广誉远,16.5,-2.37%,3.27%,-3261.88万
4545,600415,小商品城,13.18,-2.37%,5.63%,-7.39亿
4546,2707,众信旅游,6.17,-2.37%,5.21%,-4640.34万
4547,600276,恒瑞医药,53.68,-2.38%,3.14%,-14.11亿
4548,600210,紫江企业,6.97,-2.38%,6.68%,-1.30亿
4549,2470,金正大,2.87,-2.38%,21.60%,-2.06亿
